State,County,Make,Model,Count,Longitude,Latitude
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,TESLA,MODEL Y,1,-122.3175,47.7578146
WA,King,MERCEDES-BENZ,EQE-CLASS SUV,1,-122.12302,47.67668
WA,Snohomish,BMW,X5,1,-122.297265,47.84182
WA,King,TESLA,MODEL Y,1,-122.2504747,47.7617128
WA,King,RIVIAN,R1S,1,-122.306935,47.62441
WA,King,TESLA,MODEL Y,1,-122.38679,47.56484
WA,King,VOLKSWAGEN,ID.4,1,-122.2504747,47.7617128
WA,Thurston,TESLA,MODEL Y,1,-122.9131017,47.0135926
WA,King,HYUNDAI,KONA ELECTRIC,1,-122.20264,47.6785
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,Clark,RIVIAN,R1S,1,-122.675975,45.630465
WA,San Juan,FORD,F-150,1,-123.0219704,48.5316467
WA,Snohomish,VOLKSWAGEN,ID.4,1,-122.2551991,47.8650827
WA,King,HYUNDAI,IONIQ 5,1,-122.3185,47.67949
WA,King,VOLKSWAGEN,ID.4,1,-122.319115,47.66132
WA,King,RIVIAN,R1S,1,-122.37275,47.68968
WA,King,TESLA,MODEL Y,1,-122.2012521,47.3931814
WA,King,TESLA,MODEL Y,1,-122.15734,47.487175
WA,King,TESLA,MODEL Y,1,-122.147385,47.599975
WA,Clark,JEEP,WRANGLER,1,-122.6483953,45.7010427
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,CHEVROLET,BOLT EUV,1,-122.05191,47.357985
WA,Grant,JEEP,WRANGLER,1,-119.55513,47.31936
WA,King,HYUNDAI,IONIQ 6,1,-122.3185,47.67949
WA,King,TESLA,MODEL Y,1,-122.0313266,47.6285782
WA,King,RIVIAN,R1S,1,-122.03309,47.58153
WA,King,TESLA,MODEL Y,1,-122.30823,47.581975
WA,Island,VOLVO,XC40,1,-122.67499,48.287295
WA,Snohomish,TESLA,MODEL 3,1,-122.15134,47.8851158
WA,Kitsap,HYUNDAI,IONIQ 5,1,-122.5235781,47.6293323
WA,King,KIA,EV6,1,-122.20264,47.6785
WA,King,KIA,EV6,1,-122.37275,47.68968
WA,King,HYUNDAI,KONA ELECTRIC,1,-122.21024,47.4797047
WA,King,TESLA,MODEL Y,1,-122.356145,47.52104
WA,Pierce,NISSAN,ARIYA,1,-122.589645,47.342345
WA,Snohomish,CHEVROLET,BOLT EUV,1,-122.1876761,47.820517
WA,Clark,TESLA,MODEL 3,1,-122.641835,45.638545
WA,Snohomish,TESLA,MODEL 3,1,-122.1876761,47.820517
WA,Snohomish,TESLA,MODEL Y,1,-122.335685,47.80372
WA,King,TESLA,MODEL Y,1,-122.11832,47.6245
WA,King,TESLA,MODEL Y,1,-122.201905,47.61385
WA,Snohomish,TESLA,MODEL Y,1,-122.2247757,47.9156409
WA,Clark,VOLKSWAGEN,ID.4,1,-122.74291,45.818445
WA,King,KIA,SPORTAGE,1,-122.2377542,47.582905
WA,King,AUDI,Q5 E,1,-122.344125,47.61546
WA,King,BMW,530E,1,-122.21024,47.4797047
WA,King,TESLA,MODEL 3,1,-122.31327,47.32329
WA,King,TESLA,MODEL Y,1,-122.0313266,47.6285782
WA,Snohomish,HYUNDAI,IONIQ 5,1,-122.2247757,47.9156409
WA,King,VOLVO,XC40,1,-122.38679,47.56484
WA,King,TESLA,MODEL Y,1,-122.0313266,47.6285782
WA,King,CHEVROLET,BOLT EUV,1,-122.306935,47.62441
WA,King,TESLA,MODEL Y,1,-122.33589,47.61099
WA,King,TESLA,MODEL Y,1,-121.8740496,47.5345546
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,King,TESLA,MODEL Y,1,-122.12302,47.67668
WA,King,TESLA,MODEL Y,1,-122.355145,47.505655
WA,King,MINI,HARDTOP,1,-122.363215,47.3084
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,Clark,TESLA,MODEL 3,1,-122.405565,45.59009
WA,King,TESLA,MODEL 3,1,-122.16085,47.624515
WA,Snohomish,TESLA,MODEL Y,1,-122.112265,48.0047
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,King,BMW,IX,1,-122.209285,47.71124
WA,King,TOYOTA,RAV4 PRIME,1,-122.2377542,47.582905
WA,Thurston,TESLA,MODEL Y,1,-122.81709,46.988575
WA,Pierce,TESLA,MODEL S,1,-122.5113356,47.2923828
WA,King,SUBARU,SOLTERRA,1,-122.1820969,47.3198995
WA,King,TESLA,MODEL Y,1,-121.999595,47.547635
WA,King,TESLA,MODEL Y,1,-121.9105947,47.6483005
WA,King,VOLVO,XC40,1,-122.180505,47.500055
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,King,TESLA,MODEL 3,1,-122.28339,47.549285
WA,King,TESLA,MODEL Y,1,-122.12302,47.67668
WA,Snohomish,CHEVROLET,BOLT EUV,1,-122.1876761,47.820517
WA,Clark,TESLA,MODEL Y,1,-122.6706246,45.8662548
WA,King,TESLA,MODEL 3,1,-122.306935,47.62441
WA,Clark,JEEP,WRANGLER,1,-122.641835,45.638545
WA,Clark,TESLA,MODEL 3,1,-122.4853873,45.6083347
WA,King,TESLA,MODEL Y,1,-122.1298876,47.4451257
WA,King,TESLA,MODEL Y,1,-122.363815,47.63046
WA,Pierce,TESLA,MODEL 3,1,-122.40872,47.165675
WA,King,TESLA,MODEL Y,1,-122.2377542,47.582905
WA,King,TOYOTA,PRIUS,1,-122.222855,47.305065
WA,King,TESLA,MODEL Y,1,-122.199755,47.37483
WA,Pierce,TESLA,MODEL 3,1,-122.6066806,47.2254086
WA,King,RIVIAN,R1T,1,-122.34301,47.659185
WA,King,TESLA,MODEL 3,1,-122.37275,47.68968
WA,King,TESLA,MODEL Y,1,-122.15734,47.487175
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,King,MINI,HARDTOP,1,-122.15734,47.487175
WA,Kitsap,KIA,EV6,1,-122.668076,47.665978
WA,King,TESLA,MODEL 3,1,-122.197,47.43876
WA,King,HYUNDAI,IONIQ 5,1,-122.151665,47.75855
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,Thurston,TESLA,MODEL Y,1,-122.7474291,47.0821119
WA,Clark,FORD,F-150,1,-122.6483953,45.7010427
WA,King,RIVIAN,R1T,1,-122.3185,47.67949
WA,King,TESLA,MODEL Y,1,-122.326965,47.55015
WA,Kitsap,TESLA,MODEL 3,1,-122.64177,47.737525
WA,Kitsap,KIA,NIRO,1,-122.65223,47.57192
WA,Thurston,TESLA,MODEL Y,1,-122.7474291,47.0821119
WA,King,TESLA,MODEL 3,1,-121.999595,47.547635
WA,Kitsap,FORD,MUSTANG MACH-E,1,-122.6468815,47.6344364
WA,King,MERCEDES-BENZ,EQE-CLASS SEDAN,1,-122.1298876,47.4451257
WA,Snohomish,SUBARU,SOLTERRA,1,-121.972215,47.85674
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,King,TESLA,MODEL 3,1,-122.1820969,47.3198995
WA,King,JEEP,WRANGLER,1,-122.199755,47.37483
WA,King,TESLA,MODEL Y,1,-122.34301,47.659185
WA,King,FORD,F-150,1,-122.16085,47.624515
WA,King,TESLA,MODEL 3,1,-122.34584,47.76726
WA,King,HYUNDAI,SANTA FE,1,-122.11832,47.6245
WA,King,VOLVO,C40,1,-122.341345,47.465925
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,Clark,TESLA,MODEL Y,1,-122.405565,45.59009
WA,King,TESLA,MODEL Y,1,-121.7814012,47.4935316
WA,King,KIA,NIRO,1,-122.12302,47.67668
WA,King,MERCEDES-BENZ,EQS-CLASS SUV,1,-122.201905,47.61385
WA,Thurston,TESLA,MODEL 3,1,-122.89692,47.043535
WA,King,TESLA,MODEL Y,1,-122.151665,47.75855
WA,King,HYUNDAI,IONIQ 5,1,-122.34584,47.76726
WA,Clark,TESLA,MODEL 3,1,-122.53218,45.77945
WA,King,TESLA,MODEL Y,1,-122.2377542,47.582905
WA,Clark,TESLA,MODEL Y,1,-122.4853873,45.6083347
WA,King,KIA,EV6,1,-122.363215,47.3084
WA,King,TESLA,MODEL Y,1,-122.329075,47.6018
WA,King,HYUNDAI,IONIQ 5,1,-122.34301,47.659185
WA,Thurston,TESLA,MODEL Y,1,-122.89692,47.043535
WA,Thurston,VOLKSWAGEN,ID.4,1,-122.89692,47.043535
WA,Pierce,KIA,EV6,1,-122.547645,47.176685
WA,King,TESLA,MODEL Y,1,-122.37275,47.68968
WA,Snohomish,FORD,ESCAPE,1,-122.2551991,47.8650827
WA,Spokane,JEEP,WRANGLER,1,-117.40725,47.718625
WA,King,JEEP,GRAND CHEROKEE,1,-122.29179,47.43473
WA,King,JEEP,GRAND CHEROKEE,1,-122.29179,47.43473
WA,King,TESLA,MODEL Y,1,-122.33589,47.61099
WA,King,JEEP,GRAND CHEROKEE,1,-122.29179,47.43473
WA,Kitsap,MINI,HARDTOP,1,-122.50156,47.8019
WA,Thurston,TESLA,MODEL Y,1,-122.8874781,47.0519573
WA,King,CHEVROLET,BOLT EV,1,-122.29179,47.43473
WA,King,KIA,NIRO,1,-122.37439,47.54468
WA,King,NISSAN,ARIYA,1,-122.180505,47.500055
WA,King,KIA,NIRO,1,-122.34301,47.659185
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,Pierce,TESLA,MODEL 3,1,-122.275748,47.1395924
WA,Clark,TESLA,MODEL 3,1,-122.405565,45.59009
WA,King,FORD,MUSTANG MACH-E,1,-121.8740496,47.5345546
WA,Clallam,NISSAN,ARIYA,1,-123.105015,48.08104
WA,King,CHEVROLET,BOLT EUV,1,-122.03646,47.534065
WA,King,VOLVO,XC40,1,-122.201905,47.61385
WA,Jefferson,CHEVROLET,BOLT EUV,1,-122.7644197,48.1195874
WA,King,HYUNDAI,IONIQ 5,1,-122.37439,47.54468
WA,King,RIVIAN,R1S,1,-122.16085,47.624515
WA,King,TESLA,MODEL Y,1,-122.2012521,47.3931814
WA,King,CHEVROLET,BOLT EV,1,-122.394185,47.639195
WA,King,TESLA,MODEL Y,1,-122.0313266,47.6285782
WA,King,TESLA,MODEL 3,1,-122.201905,47.61385
WA,King,JEEP,GRAND CHEROKEE,1,-122.29179,47.43473
WA,King,CHEVROLET,BOLT EUV,1,-122.319115,47.66132
WA,Snohomish,TESLA,MODEL Y,1,-122.213105,47.95479
WA,King,TESLA,MODEL 3,1,-122.3185,47.67949
WA,King,TESLA,MODEL 3,1,-122.201905,47.61385
WA,King,TESLA,MODEL X,1,-122.201905,47.61385
WA,King,TESLA,MODEL Y,1,-122.37275,47.68968
WA,King,AUDI,Q5 E,1,-122.34301,47.659185
WA,Snohomish,VOLVO,XC40,1,-122.179458,47.802589
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,King,VOLVO,XC90,1,-122.37275,47.68968
WA,King,TESLA,MODEL Y,1,-122.30839,47.610365
WA,King,MERCEDES-BENZ,EQS-CLASS SUV,1,-122.306935,47.62441
WA,King,TESLA,MODEL Y,1,-122.03309,47.58153
WA,Snohomish,NISSAN,LEAF,1,-122.15134,47.8851158
WA,King,TESLA,MODEL Y,1,-122.382425,47.77279
WA,King,TESLA,MODEL Y,1,-122.34848,47.632405
WA,King,TESLA,MODEL 3,1,-122.12302,47.67668
WA,King,TESLA,MODEL Y,1,-122.38679,47.56484
WA,King,VOLKSWAGEN,ID.4,1,-122.34301,47.659185
WA,King,TESLA,MODEL 3,1,-122.286465,47.476
WA,King,TESLA,MODEL Y,1,-122.234385,47.494545
WA,King,VOLVO,XC40,1,-122.20578,47.762405
WA,King,RIVIAN,R1T,1,-121.999595,47.547635
WA,Clark,JEEP,WRANGLER,1,-122.5146473,45.67862
WA,Yakima,CHRYSLER,PACIFICA,1,-120.524012,46.5973939
WA,King,HYUNDAI,KONA ELECTRIC,1,-122.03646,47.534065
WA,Cowlitz,TESLA,MODEL Y,1,-122.9379953,46.1372997
WA,King,TESLA,MODEL Y,1,-122.1820969,47.3198995
WA,King,TESLA,MODEL Y,1,-122.31327,47.32329
WA,Snohomish,HYUNDAI,IONIQ 6,1,-122.2247757,47.9156409
WA,Clark,JEEP,GRAND CHEROKEE,1,-122.3538285,45.5838634
WA,King,RIVIAN,R1S,1,-122.03646,47.534065
WA,King,TESLA,MODEL Y,1,-122.3219166,47.4013897
WA,King,KIA,EV6,1,-121.7814012,47.4935316
WA,Skagit,VOLKSWAGEN,ID.4,1,-122.338975,48.41333
WA,King,TESLA,MODEL 3,1,-122.12302,47.67668
WA,King,VOLKSWAGEN,ID.4,1,-122.378895,47.66905
WA,King,HYUNDAI,IONIQ 5,1,-122.111625,47.36078
WA,King,VOLVO,C40,1,-122.388675,47.5415
WA,Kitsap,TESLA,MODEL X,1,-122.65223,47.57192
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,King,TESLA,MODEL 3,1,-122.111625,47.36078
WA,King,TESLA,MODEL Y,1,-122.234385,47.494545
WA,King,POLESTAR,PS2,1,-122.296385,47.71558
WA,Pierce,TESLA,MODEL Y,1,-122.537565,47.231645
WA,Spokane,TESLA,MODEL 3,1,-117.19651,47.65942
WA,Clark,HYUNDAI,IONIQ 5,1,-122.675975,45.630465
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,Pierce,HYUNDAI,SANTA FE,1,-122.5181098,47.1712579
WA,King,TESLA,MODEL 3,1,-122.222855,47.305065
WA,Kitsap,RIVIAN,R1S,1,-122.64177,47.737525
WA,Clark,TESLA,MODEL Y,1,-122.675975,45.630465
WA,King,RIVIAN,R1S,1,-122.296385,47.71558
WA,King,VOLVO,XC90,1,-122.378895,47.66905
WA,Clark,NISSAN,LEAF,1,-122.53218,45.77945
WA,King,HYUNDAI,KONA ELECTRIC,1,-122.15734,47.487175
WA,King,TESLA,MODEL Y,1,-122.3219166,47.4013897
WA,King,TESLA,MODEL Y,1,-122.151665,47.75855
WA,Clallam,NISSAN,ARIYA,1,-123.46101,48.118925
WA,King,TESLA,MODEL Y,1,-122.20264,47.6785
WA,King,TESLA,MODEL 3,1,-122.20264,47.6785
WA,King,TESLA,MODEL 3,1,-122.2849393,47.3384055
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,Spokane,BMW,X5,1,-117.369705,47.62637
WA,King,TESLA,MODEL Y,1,-122.209285,47.71124
WA,King,TESLA,MODEL 3,1,-122.12302,47.67668
WA,King,TESLA,MODEL 3,1,-122.28339,47.549285
WA,King,TESLA,MODEL 3,1,-122.16937,47.571015
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,King,TESLA,MODEL Y,1,-121.999595,47.547635
WA,King,SUBARU,SOLTERRA,1,-122.46049,47.44873
WA,King,RIVIAN,R1T,1,-122.16937,47.571015
WA,King,TESLA,MODEL 3,1,-122.3185,47.67949
WA,King,TESLA,MODEL 3,1,-122.306935,47.62441
WA,King,VOLKSWAGEN,ID.4,1,-122.394185,47.639195
WA,King,TESLA,MODEL Y,1,-121.7814012,47.4935316
WA,King,KIA,EV6,1,-122.3185,47.67949
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,King,TESLA,MODEL Y,1,-122.28339,47.549285
WA,King,RIVIAN,R1S,1,-122.228025,47.61598
WA,King,HYUNDAI,IONIQ 5,1,-122.30839,47.610365
WA,Kitsap,KIA,NIRO,1,-122.50156,47.8019
WA,King,CHEVROLET,BOLT EUV,1,-122.2377542,47.582905
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,Clark,TESLA,MODEL 3,1,-122.6483953,45.7010427
WA,King,TESLA,MODEL 3,1,-122.2377542,47.582905
WA,King,KIA,SORENTO,1,-122.296385,47.71558
WA,Kitsap,PORSCHE,TAYCAN,1,-122.64177,47.737525
WA,King,AUDI,Q4,1,-122.2377542,47.582905
WA,Pierce,HYUNDAI,IONIQ 5,1,-122.6657985,47.383359
WA,King,VOLVO,XC40,1,-122.382425,47.77279
WA,Clark,TOYOTA,BZ4X,1,-122.5918493,45.6617058
WA,King,TESLA,MODEL 3,1,-122.296385,47.71558
WA,King,VOLVO,C40,1,-122.0313266,47.6285782
WA,Thurston,CHEVROLET,BOLT EUV,1,-122.7474291,47.0821119
WA,King,TESLA,MODEL X,1,-122.180505,47.500055
WA,King,TESLA,MODEL Y,1,-122.34301,47.659185
WA,King,TESLA,MODEL Y,1,-122.37439,47.54468
WA,Snohomish,TESLA,MODEL Y,1,-122.299965,47.94171
WA,King,VOLKSWAGEN,ID.4,1,-122.12302,47.67668
WA,King,JEEP,WRANGLER,1,-122.296385,47.71558
WA,King,CHEVROLET,BOLT EUV,1,-122.38679,47.56484
WA,King,TESLA,MODEL Y,1,-122.319115,47.66132
WA,Clark,TESLA,MODEL Y,1,-122.5146473,45.67862
WA,King,HYUNDAI,KONA ELECTRIC,1,-122.21024,47.4797047
WA,King,VOLKSWAGEN,ID.4,1,-122.12302,47.67668
WA,King,TESLA,MODEL Y,1,-122.2012521,47.3931814
WA,King,TESLA,MODEL Y,1,-122.31327,47.32329
WA,King,TESLA,MODEL Y,1,-122.3185,47.67949
WA,Snohomish,TESLA,MODEL X,1,-122.112265,48.0047
WA,King,VOLKSWAGEN,ID.4,1,-122.3185,47.67949
WA,King,TESLA,MODEL 3,1,-122.3223156,47.6402108
WA,King,TESLA,MODEL Y,1,-122.0313266,47.6285782
WA,King,TESLA,MODEL Y,1,-122.151665,47.75855
WA,Kitsap,MERCEDES-BENZ,EQS-CLASS SEDAN,1,-122.6851642,47.506453
WA,King,AUDI,Q4,1,-122.03646,47.534065
WA,King,TESLA,MODEL Y,1,-122.15734,47.487175
WA,King,BMW,I4,1,-122.03309,47.58153
WA,Kitsap,CHEVROLET,BOLT EUV,1,-122.668076,47.665978
WA,King,TESLA,MODEL 3,1,-122.28339,47.549285
WA,King,BMW,I4,1,-122.209285,47.71124
WA,Clark,KIA,EV6,1,-122.74291,45.818445
WA,King,TESLA,MODEL Y,1,-122.228025,47.61598
WA,King,TESLA,MODEL Y,1,-122.29179,47.43473
WA,King,TESLA,MODEL Y,1,-122.2504747,47.7617128
WA,King,TESLA,MODEL Y,1,-122.0370611,47.6887161
WA,Lewis,VOLKSWAGEN,ID.4,1,-122.96692,46.66113
WA,Thurston,TESLA,MODEL 3,1,-122.8285,47.03646
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,King,TESLA,MODEL Y,1,-122.30823,47.581975
WA,Kitsap,TESLA,MODEL 3,1,-122.5235781,47.6293323
WA,King,TESLA,MODEL 3,1,-122.180505,47.500055
WA,King,TESLA,MODEL Y,1,-122.199755,47.37483
WA,Kittitas,KIA,EV6,1,-120.54513,46.993465
WA,King,TESLA,MODEL Y,1,-122.234385,47.494545
WA,King,TESLA,MODEL Y,1,-122.394185,47.639195
WA,Snohomish,TESLA,MODEL 3,1,-121.972215,47.85674
WA,King,TESLA,MODEL Y,1,-122.12302,47.67668
WA,King,TESLA,MODEL Y,1,-122.11832,47.6245
WA,King,RIVIAN,R1T,1,-122.34301,47.659185
WA,King,TESLA,MODEL 3,1,-122.222855,47.305065
WA,King,TESLA,MODEL Y,1,-122.388675,47.5415
WA,King,AUDI,Q4,1,-122.2504747,47.7617128
WA,Snohomish,TESLA,MODEL X,1,-122.1876761,47.820517
WA,King,TESLA,MODEL Y,1,-122.2012521,47.3931814
WA,Pierce,BMW,X5,1,-122.275748,47.1395924
WA,King,TESLA,MODEL Y,1,-122.20264,47.6785
WA,King,TESLA,MODEL Y,1,-122.363815,47.63046
WA,King,TESLA,MODEL Y,1,-122.199755,47.37483
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,Chelan,TESLA,MODEL Y,1,-120.6619153,47.5970083
WA,King,CHEVROLET,BOLT EUV,1,-122.34301,47.659185
WA,King,TESLA,MODEL Y,1,-122.306935,47.62441
WA,King,TESLA,MODEL Y,1,-121.999595,47.547635
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,King,TESLA,MODEL Y,1,-122.03646,47.534065
WA,King,VOLKSWAGEN,ID.4,1,-122.34848,47.632405
WA,Snohomish,TESLA,MODEL Y,1,-122.179458,47.802589
WA,King,TESLA,MODEL Y,1,-122.111625,47.36078
WA,King,TESLA,MODEL Y,1,-122.180505,47.500055
WA,Kitsap,TESLA,MODEL 3,1,-122.65223,47.57192
WA,King,TESLA,MODEL Y,1,-122.111625,47.36078
WA,King,TESLA,MODEL Y,1,-122.209285,47.71124
WA,Clark,FORD,MUSTANG MACH-E,1,-122.5918493,45.6617058
WA,King,TESLA,MODEL Y,1,-122.1820969,47.3198995
WA,Clark,TESLA,MODEL 3,1,-122.5146473,45.67862
WA,King,RIVIAN,R1S,1,-122.306935,47.62441
WA,King,TESLA,MODEL Y,1,-122.2849393,47.3384055
WA,King,TESLA,MODEL Y,1,-122.15734,47.487175
WA,King,TESLA,MODEL Y,1,-121.8740496,47.5345546
WA,King,CHEVROLET,BOLT EUV,1,-122.111625,47.36078
WA,King,TESLA,MODEL Y,1,-122.28339,47.549285
WA,King,TESLA,MODEL Y,1,-122.00498,47.31187
WA,King,BMW,X5,1,-122.03646,47.534065
WA,King,TESLA,MODEL Y,1,-122.1298876,47.4451257
WA,King,KIA,NIRO,1,-122.28339,47.549285
WA,King,TESLA,MODEL 3,1,-122.20264,47.6785
WA,Snohomish,KIA,EV6,1,-121.972215,47.85674
WA,Kitsap,JEEP,WRANGLER,1,-122.6851642,47.506453
WA,King,TESLA,MODEL Y,1,-122.201905,47.61385
WA,King,CHEVROLET,BOLT EUV,1,-122.20264,47.6785
WA,King,TESLA,MODEL Y,1,-122.34584,47.76726
WA,King,TESLA,MODEL 3,1,-122.201905,47.61385
WA,Snohomish,TESLA,MODEL Y,1,-122.297265,47.84182
WA,Clark,TESLA,MODEL 3,1,-122.675975,45.630465
WA,King,TESLA,MODEL Y,1,-121.8740496,47.5345546
WA,King,TESLA,MODEL 3,1,-122.341345,47.465925
WA,King,TESLA,MODEL Y,1,-121.8740496,47.5345546
WA,King,HYUNDAI,KONA ELECTRIC,1,-122.21024,47.4797047
WA,King,TESLA,MODEL Y,1,-122.28339,47.549285
WA,King,TESLA,MODEL Y,1,-122.20578,47.762405
WA,King,TESLA,MODEL Y,1,-122.363215,47.3084
WA,Snohomish,TESLA,MODEL Y,1,-122.299965,47.94171
WA,King,TESLA,MODEL Y,1,-122.209285,47.71124
WA,King,TESLA,MODEL 3,1,-122.37439,47.54468
WA,King,TOYOTA,RAV4 PRIME,1,-122.03646,47.534065
WA,Clark,TESLA,MODEL Y,1,-122.405565,45.59009
WA,Clark,KIA,SORENTO,1,-122.53218,45.77945
WA,King,TESLA,MODEL Y,1,-122.20578,47.762405
WA,Pierce,TESLA,MODEL Y,1,-122.183805,47.18062
WA,King,TESLA,MODEL Y,1,-122.12302,47.67668
WA,King,TESLA,MODEL Y,1,-122.05191,47.357985
WA,King,TESLA,MODEL Y,1,-122.0313266,47.6285782
WA,Whitman,TESLA,MODEL Y,1,-117.17912,46.730885
WA,King,LAND ROVER,RANGE ROVER SPORT,1,-122.20264,47.6785
WA,King,TESLA,MODEL X,1,-122.0370611,47.6887161
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,Snohomish,TESLA,MODEL Y,1,-122.112265,48.0047
WA,King,TESLA,MODEL 3,1,-122.20264,47.6785
WA,King,CHEVROLET,BOLT EV,1,-122.3223156,47.6402108
WA,King,BMW,I4,1,-122.147385,47.599975
WA,King,HYUNDAI,KONA ELECTRIC,1,-122.20264,47.6785
WA,King,TESLA,MODEL 3,1,-122.15734,47.487175
WA,Pierce,CHEVROLET,BOLT EV,1,-122.537565,47.231645
WA,King,CHEVROLET,BOLT EUV,1,-122.3185,47.67949
WA,King,TESLA,MODEL X,1,-122.03309,47.58153
WA,King,KIA,EV6,1,-122.29179,47.43473
WA,Clark,TESLA,MODEL Y,1,-122.641835,45.638545
WA,King,TESLA,MODEL Y,1,-122.199755,47.37483
WA,Snohomish,FORD,F-150,1,-122.17673,48.05542
WA,King,TESLA,MODEL 3,1,-122.28339,47.549285
WA,Pierce,TESLA,MODEL Y,1,-122.2987976,47.13795
WA,Snohomish,TESLA,MODEL Y,1,-122.2247757,47.9156409
WA,King,TESLA,MODEL Y,1,-122.2377542,47.582905
WA,Kitsap,TESLA,MODEL 3,1,-122.6851642,47.506453
WA,Skagit,RIVIAN,R1T,1,-122.338975,48.41333
WA,King,MERCEDES-BENZ,EQB-CLASS,1,-122.12302,47.67668
WA,King,HYUNDAI,IONIQ 5,1,-122.319115,47.66132
WA,King,VOLVO,XC40,1,-122.201905,47.61385
WA,Snohomish,KIA,NIRO,1,-121.972215,47.85674
WA,King,VOLVO,XC60,1,-122.20264,47.6785
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,King,TESLA,MODEL X,1,-122.180505,47.500055
WA,King,TESLA,MODEL 3,1,-122.2012521,47.3931814
WA,Pierce,TESLA,MODEL 3,1,-122.40872,47.165675
WA,King,TESLA,MODEL 3,1,-122.319115,47.66132
WA,King,TESLA,MODEL Y,1,-122.20264,47.6785
WA,King,MINI,HARDTOP,1,-122.05191,47.357985
WA,Snohomish,TESLA,MODEL 3,1,-122.179458,47.802589
WA,Clark,SUBARU,SOLTERRA,1,-122.405565,45.59009
WA,Snohomish,TESLA,MODEL 3,1,-122.2551991,47.8650827
WA,Yakima,AUDI,E-TRON,1,-120.6027202,46.5965625
WA,King,TOYOTA,RAV4 PRIME,1,-122.388675,47.5415
WA,King,TESLA,MODEL 3,1,-122.319115,47.66132
WA,King,KIA,NIRO,1,-122.388675,47.5415
WA,King,TESLA,MODEL 3,1,-122.2377542,47.582905
WA,King,TESLA,MODEL Y,1,-122.0370611,47.6887161
WA,Whatcom,TOYOTA,PRIUS,1,-123.0651,48.98823
WA,King,VOLKSWAGEN,ID.4,1,-122.378895,47.66905
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,King,TESLA,MODEL Y,1,-122.34584,47.76726
WA,San Juan,AUDI,Q5 E,1,-122.907229,48.7016716
WA,King,TESLA,MODEL Y,1,-122.20264,47.6785
WA,Pierce,TESLA,MODEL Y,1,-122.6657985,47.383359
WA,Snohomish,TESLA,MODEL Y,1,-122.15134,47.8851158
WA,King,JEEP,WRANGLER,1,-122.05191,47.357985
WA,Whatcom,TESLA,MODEL Y,1,-122.486115,48.761615
WA,King,TESLA,MODEL Y,1,-122.296385,47.71558
WA,King,VOLVO,XC40,1,-122.180505,47.500055
WA,Skagit,FORD,F-150,1,-122.32284,48.41653
WA,King,JEEP,WRANGLER,1,-122.29179,47.43473
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,Thurston,VOLVO,XC40,1,-122.7474291,47.0821119
WA,Snohomish,TESLA,MODEL 3,1,-122.12324,48.19485
WA,King,TESLA,MODEL Y,1,-122.147385,47.599975
WA,King,TESLA,MODEL 3,1,-122.15734,47.487175
WA,King,KIA,SORENTO,1,-122.16937,47.571015
WA,Snohomish,TESLA,MODEL Y,1,-122.1713847,48.10433
WA,King,AUDI,E-TRON,1,-122.209285,47.71124
WA,King,TESLA,MODEL X,1,-122.20264,47.6785
WA,King,FORD,ESCAPE,1,-122.222855,47.305065
WA,King,TESLA,MODEL Y,1,-122.0313266,47.6285782
WA,King,CHEVROLET,BOLT EUV,1,-122.15734,47.487175
WA,King,CHRYSLER,PACIFICA,1,-122.21024,47.4797047
WA,Clark,TESLA,MODEL 3,1,-122.7033368,45.7042923
WA,Snohomish,TESLA,MODEL 3,1,-122.1876761,47.820517
