State,County,Make,Model,Longitude,Latitude
WA,Snohomish,BMW,I4,-122.179458,47.802589
WA,Snohomish,VOLKSWAGEN,ID.4,-122.1876761,47.820517
WA,King,CHEVROLET,BOLT EUV,-122.20578,47.762405
WA,Clark,TESLA,MODEL X,-122.4853873,45.6083347
WA,Skagit,BMW,I4,-122.32284,48.41653
WA,King,TESLA,MODEL Y,-122.363215,47.3084
WA,King,CHEVROLET,BOLT EUV,-122.296385,47.71558
WA,Snohomish,CHEVROLET,BOLT EUV,-122.112265,48.0047
WA,King,CHEVROLET,BOLT EUV,-122.16085,47.624515
WA,King,TESLA,MODEL Y,-122.37439,47.54468
WA,King,CHEVROLET,BOLT EUV,-122.34301,47.659185
WA,King,RIVIAN,R1S,-122.228025,47.61598
WA,King,TESLA,MODEL 3,-122.16085,47.624515
WA,King,AUDI,E-TRON,-122.11832,47.6245
WA,King,TESLA,MODEL Y,-122.31327,47.32329
WA,Snohomish,TESLA,MODEL Y,-122.1876761,47.820517
WA,King,TESLA,MODEL 3,-122.34301,47.659185
WA,King,TESLA,MODEL X,-122.11832,47.6245
WA,King,RIVIAN,R1S,-122.11832,47.6245
WA,King,TESLA,MODEL Y,-122.20264,47.6785
WA,King,TESLA,MODEL Y,-122.3223156,47.6402108
WA,Thurston,HYUNDAI,IONIQ 5,-122.92145,47.045935
WA,King,TESLA,MODEL Y,-122.363215,47.3084
WA,King,TESLA,MODEL Y,-122.199755,47.37483
WA,King,CHRYSLER,PACIFICA,-122.29179,47.43473
WA,King,TESLA,MODEL 3,-122.180505,47.500055
WA,King,TESLA,MODEL Y,-122.363815,47.63046
WA,King,HYUNDAI,IONIQ 5,-122.21024,47.4797047
WA,King,VOLKSWAGEN,ID.4,-122.30823,47.581975
WA,King,TESLA,MODEL Y,-122.326965,47.55015
WA,King,CHRYSLER,PACIFICA,-122.21024,47.4797047
WA,King,TESLA,MODEL Y,-122.16937,47.571015
WA,King,BMW,X5,-122.382425,47.77279
WA,King,TESLA,MODEL Y,-122.20264,47.6785
WA,King,TESLA,MODEL Y,-122.0313266,47.6285782
WA,Kitsap,TESLA,MODEL Y,-122.6851642,47.506453
WA,King,BMW,330E,-122.38679,47.56484
WA,King,TESLA,MODEL Y,-122.0313266,47.6285782
WA,King,MERCEDES-BENZ,EQS-CLASS SUV,-122.20264,47.6785
WA,King,JEEP,WRANGLER,-122.29179,47.43473
WA,King,TESLA,MODEL Y,-122.3185,47.67949
WA,King,TESLA,MODEL Y,-122.28339,47.549285
WA,King,HYUNDAI,IONIQ 5,-122.3185,47.67949
WA,King,TESLA,MODEL 3,-122.31327,47.32329
WA,Snohomish,AUDI,Q4,-122.2247757,47.9156409
WA,King,CHRYSLER,PACIFICA,-122.21024,47.4797047
WA,Clark,RIVIAN,R1S,-122.53218,45.77945
WA,King,HYUNDAI,IONIQ 5,-122.38679,47.56484
WA,Thurston,KIA,SORENTO,-122.92145,47.045935
WA,King,TESLA,MODEL Y,-122.16937,47.571015
WA,King,KIA,EV6,-122.32863,47.46233
WA,King,TESLA,MODEL Y,-122.12302,47.67668
WA,Clark,HYUNDAI,IONIQ 5,-122.3538285,45.5838634
WA,Clark,TESLA,MODEL 3,-122.3538285,45.5838634
WA,King,TESLA,MODEL Y,-122.3185,47.67949
WA,King,HYUNDAI,IONIQ 5,-122.3185,47.67949
WA,Clark,VOLKSWAGEN,ID.4,-122.5146473,45.67862
WA,Clark,TESLA,MODEL 3,-122.5918493,45.6617058
WA,King,VOLVO,XC40,-122.180505,47.500055
WA,Kitsap,VOLVO,XC60,-122.5235781,47.6293323
WA,King,GENESIS,GV60,-122.30823,47.581975
WA,King,TESLA,MODEL Y,-122.20264,47.6785
WA,King,TESLA,MODEL Y,-122.1298876,47.4451257
WA,King,KIA,NIRO,-122.286465,47.476
WA,King,TESLA,MODEL Y,-122.0313266,47.6285782
WA,Clark,TESLA,MODEL X,-122.3538285,45.5838634
WA,King,JEEP,WRANGLER,-122.29179,47.43473
WA,Kitsap,HYUNDAI,IONIQ 5,-122.668076,47.665978
WA,Snohomish,KIA,EV6,-122.179458,47.802589
WA,Snohomish,TESLA,MODEL Y,-122.299965,47.94171
WA,King,VOLKSWAGEN,ID.4,-122.394185,47.639195
WA,Snohomish,TESLA,MODEL Y,-122.299965,47.94171
WA,King,BMW,X5,-122.228025,47.61598
WA,Snohomish,TESLA,MODEL Y,-122.1876761,47.820517
WA,Thurston,AUDI,E-TRON GT,-122.9131017,47.0135926
WA,King,TESLA,MODEL 3,-122.356145,47.52104
WA,Snohomish,TESLA,MODEL 3,-122.1876761,47.820517
WA,Kitsap,TESLA,MODEL Y,-122.6468815,47.6344364
WA,Kitsap,VOLKSWAGEN,ID.4,-122.6851642,47.506453
WA,Clallam,TESLA,MODEL Y,-123.424865,48.110695
WA,King,TESLA,MODEL Y,-122.12302,47.67668
WA,King,RIVIAN,R1S,-122.329075,47.6018
WA,Cowlitz,CADILLAC,LYRIQ,-122.839465,46.009825
WA,King,SUBARU,SOLTERRA,-122.20578,47.762405
WA,King,TESLA,MODEL Y,-122.20264,47.6785
WA,King,VOLVO,C40,-122.201905,47.61385
WA,Pierce,POLESTAR,PS2,-122.40872,47.165675
WA,King,TESLA,MODEL Y,-122.228025,47.61598
WA,King,TESLA,MODEL Y,-122.201905,47.61385
WA,King,TESLA,MODEL X,-122.12302,47.67668
WA,King,TESLA,MODEL Y,-122.34301,47.659185
WA,King,VOLKSWAGEN,ID.4,-122.306935,47.62441
WA,King,CHEVROLET,BOLT EUV,-122.30823,47.581975
WA,King,KIA,NIRO,-122.209285,47.71124
WA,King,TESLA,MODEL 3,-122.28339,47.549285
WA,Pierce,TESLA,MODEL 3,-122.43827,47.153995
WA,King,TESLA,MODEL Y,-122.34848,47.632405
WA,King,TESLA,MODEL X,-122.180505,47.500055
WA,King,TESLA,MODEL Y,-122.2012521,47.3931814
WA,Clark,TESLA,MODEL 3,-122.589388,45.6228731
WA,King,TESLA,MODEL Y,-122.03646,47.534065
WA,King,TESLA,MODEL Y,-122.0370611,47.6887161
WA,King,SUBARU,SOLTERRA,-122.28339,47.549285
WA,Pierce,TESLA,MODEL Y,-122.44131,47.25207
WA,King,HYUNDAI,KONA ELECTRIC,-122.21024,47.4797047
WA,King,TESLA,MODEL X,-122.2504747,47.7617128
WA,King,TESLA,MODEL Y,-122.03646,47.534065
WA,King,TESLA,MODEL Y,-122.12302,47.67668
WA,King,TESLA,MODEL 3,-122.12302,47.67668
WA,King,TESLA,MODEL Y,-122.0313266,47.6285782
WA,Snohomish,TESLA,MODEL Y,-122.179458,47.802589
WA,Benton,TESLA,MODEL Y,-119.14533,46.187395
WA,King,TESLA,MODEL Y,-122.20264,47.6785
WA,King,TESLA,MODEL Y,-121.999595,47.547635
WA,King,TESLA,MODEL Y,-122.15734,47.487175
WA,King,JEEP,WRANGLER,-122.21024,47.4797047
WA,King,TESLA,MODEL Y,-122.20264,47.6785
WA,King,TESLA,MODEL 3,-122.20264,47.6785
WA,Kitsap,CHEVROLET,BOLT EUV,-122.64177,47.737525
WA,Thurston,TESLA,MODEL Y,-122.7474291,47.0821119
WA,King,TESLA,MODEL 3,-122.16937,47.571015
WA,King,NISSAN,LEAF,-122.28339,47.549285
WA,Pierce,TESLA,MODEL Y,-122.6657985,47.383359
WA,King,MERCEDES-BENZ,EQB-CLASS,-122.20264,47.6785
WA,King,BMW,IX,-122.363215,47.3084
WA,King,TESLA,MODEL Y,-122.180505,47.500055
WA,Clark,JEEP,WRANGLER,-122.74291,45.818445
WA,King,MITSUBISHI,OUTLANDER,-122.38679,47.56484
WA,Snohomish,TESLA,MODEL Y,-122.213105,47.95479
WA,King,TESLA,MODEL Y,-122.3219166,47.4013897
WA,King,HYUNDAI,SANTA FE,-122.05191,47.357985
WA,King,BMW,I4,-122.38679,47.56484
WA,Clark,TESLA,MODEL Y,-122.405565,45.59009
WA,King,MINI,HARDTOP,-122.228025,47.61598
WA,Clark,TESLA,MODEL 3,-122.5918493,45.6617058
WA,Snohomish,TESLA,MODEL Y,-122.112265,48.0047
WA,King,BMW,X5,-122.16085,47.624515
WA,King,TESLA,MODEL Y,-122.0370611,47.6887161
WA,King,VOLVO,XC90,-122.319115,47.66132
WA,King,TESLA,MODEL 3,-122.382425,47.77279
WA,King,TESLA,MODEL Y,-122.209285,47.71124
WA,King,CHRYSLER,PACIFICA,-122.21024,47.4797047
WA,King,TESLA,MODEL Y,-122.28339,47.549285
WA,King,MINI,HARDTOP,-122.34301,47.659185
WA,King,MERCEDES-BENZ,EQE-CLASS SEDAN,-122.3219166,47.4013897
WA,Thurston,TESLA,MODEL Y,-122.9131017,47.0135926
WA,King,TESLA,MODEL Y,-122.11832,47.6245
WA,King,VOLKSWAGEN,ID.4,-122.209285,47.71124
WA,King,VOLVO,XC40,-122.201905,47.61385
WA,King,TESLA,MODEL Y,-122.05191,47.357985
WA,King,NISSAN,LEAF,-121.8740496,47.5345546
WA,King,CADILLAC,LYRIQ,-122.16085,47.624515
WA,King,TESLA,MODEL Y,-122.16937,47.571015
WA,Snohomish,POLESTAR,PS2,-122.2551991,47.8650827
WA,Pierce,TESLA,MODEL Y,-122.275748,47.1395924
WA,King,TESLA,MODEL Y,-122.20264,47.6785
WA,Pierce,VOLVO,C40,-122.5113356,47.2923828
WA,King,RIVIAN,R1T,-122.209285,47.71124
WA,King,SUBARU,SOLTERRA,-122.29179,47.43473
WA,Clark,TESLA,MODEL 3,-122.7033368,45.7042923
WA,King,TESLA,MODEL Y,-122.31327,47.32329
WA,King,POLESTAR,PS2,-122.363815,47.63046
WA,King,TESLA,MODEL 3,-122.363215,47.3084
WA,Thurston,VOLKSWAGEN,ID.4,-122.89692,47.043535
WA,Clark,HYUNDAI,IONIQ 5,-122.589388,45.6228731
WA,King,TESLA,MODEL S,-122.356145,47.52104
WA,King,TESLA,MODEL Y,-122.2377542,47.582905
WA,King,TESLA,MODEL 3,-122.16937,47.571015
WA,Snohomish,TESLA,MODEL Y,-122.15134,47.8851158
WA,King,TESLA,MODEL Y,-122.15734,47.487175
WA,King,JEEP,WRANGLER,-122.30839,47.610365
WA,King,HYUNDAI,IONIQ 6,-122.34301,47.659185
WA,King,VOLKSWAGEN,ID.4,-122.11832,47.6245
WA,King,HYUNDAI,IONIQ 5,-122.34301,47.659185
WA,Pierce,LUCID,AIR,-122.6657985,47.383359
WA,King,VOLVO,XC90,-122.201905,47.61385
WA,King,TESLA,MODEL 3,-122.3185,47.67949
WA,King,JEEP,WRANGLER,-122.3175,47.7578146
WA,Clark,TOYOTA,RAV4 PRIME,-122.7033368,45.7042923
WA,King,HYUNDAI,KONA ELECTRIC,-122.21024,47.4797047
WA,Snohomish,TESLA,MODEL 3,-122.1876761,47.820517
WA,King,HYUNDAI,IONIQ 6,-122.21024,47.4797047
WA,King,TESLA,MODEL Y,-122.16937,47.571015
WA,King,TESLA,MODEL Y,-122.228025,47.61598
WA,Whatcom,KIA,SPORTAGE,-122.486115,48.761615
WA,King,TESLA,MODEL Y,-122.3185,47.67949
WA,King,TESLA,MODEL Y,-122.16937,47.571015
WA,King,AUDI,Q5 E,-122.20264,47.6785
WA,King,TESLA,MODEL 3,-121.999595,47.547635
WA,Snohomish,TESLA,MODEL Y,-122.2247757,47.9156409
WA,King,TESLA,MODEL 3,-122.34848,47.632405
WA,Kitsap,TESLA,MODEL 3,-122.6851642,47.506453
WA,King,TESLA,MODEL 3,-122.03646,47.534065
WA,King,TESLA,MODEL 3,-122.05191,47.357985
WA,Kitsap,TESLA,MODEL 3,-122.847462,47.63836
WA,King,HYUNDAI,IONIQ 5,-122.1298876,47.4451257
WA,King,NISSAN,LEAF,-122.0313266,47.6285782
WA,King,TESLA,MODEL Y,-122.12302,47.67668
WA,Kitsap,KIA,NIRO,-122.5235781,47.6293323
WA,King,TESLA,MODEL 3,-122.16937,47.571015
WA,Franklin,HYUNDAI,IONIQ 5,-119.0982,46.232395
WA,King,TESLA,MODEL 3,-122.03646,47.534065
WA,King,TESLA,MODEL 3,-122.31327,47.32329
WA,Clark,MERCEDES-BENZ,EQS-CLASS SUV,-122.74291,45.818445
WA,King,TOYOTA,RAV4 PRIME,-122.16085,47.624515
WA,King,TESLA,MODEL Y,-122.180505,47.500055
WA,King,BMW,I4,-122.201905,47.61385
WA,King,TESLA,MODEL Y,-122.0313266,47.6285782
WA,King,TESLA,MODEL Y,-121.999595,47.547635
WA,King,TESLA,MODEL 3,-122.3185,47.67949
WA,King,TESLA,MODEL Y,-122.296385,47.71558
WA,King,HYUNDAI,TUCSON,-122.3185,47.67949
WA,King,VOLVO,XC40,-122.296385,47.71558
WA,Clark,TESLA,MODEL Y,-122.74291,45.818445
WA,Kitsap,KIA,NIRO,-122.6851642,47.506453
WA,King,VOLVO,C40,-122.201905,47.61385
WA,King,TESLA,MODEL Y,-122.20578,47.762405
WA,King,BMW,330E,-122.2377542,47.582905
WA,King,TESLA,MODEL Y,-122.20264,47.6785
WA,King,FORD,F-150,-122.363815,47.63046
WA,Clark,TESLA,MODEL 3,-122.74291,45.818445
WA,King,BMW,330E,-122.201905,47.61385
WA,Clark,TESLA,MODEL Y,-122.6483953,45.7010427
WA,King,TESLA,MODEL Y,-121.8740496,47.5345546
WA,King,TESLA,MODEL X,-122.03646,47.534065
WA,Pierce,TESLA,MODEL Y,-122.589645,47.342345
WA,Pierce,TESLA,MODEL Y,-122.40872,47.165675
WA,King,TOYOTA,RAV4 PRIME,-122.3223156,47.6402108
WA,King,TESLA,MODEL Y,-122.2377542,47.582905
WA,King,KIA,SORENTO,-122.37439,47.54468
WA,Snohomish,GENESIS,GV60,-122.3684051,48.2414921
WA,Pierce,VOLVO,XC60,-122.435115,47.1045
WA,King,TESLA,MODEL Y,-122.12302,47.67668
WA,King,TESLA,MODEL 3,-122.2377542,47.582905
WA,King,TESLA,MODEL 3,-122.3185,47.67949
WA,Thurston,TESLA,MODEL Y,-122.89692,47.043535
WA,King,KIA,EV6,-122.1298876,47.4451257
WA,King,HYUNDAI,IONIQ 5,-122.16937,47.571015
WA,King,TESLA,MODEL Y,-122.0313266,47.6285782
WA,King,TESLA,MODEL Y,-122.296385,47.71558
WA,King,TESLA,MODEL Y,-122.326965,47.55015
WA,King,TESLA,MODEL Y,-122.209285,47.71124
WA,Lewis,MINI,HARDTOP,-122.96692,46.66113
WA,King,TESLA,MODEL 3,-122.111625,47.36078
WA,King,TESLA,MODEL 3,-122.30823,47.581975
WA,King,JEEP,WRANGLER,-122.363215,47.3084
WA,King,CHRYSLER,PACIFICA,-122.21024,47.4797047
WA,King,TESLA,MODEL S,-122.363215,47.3084
WA,Clark,TESLA,MODEL Y,-122.5918493,45.6617058
WA,King,TESLA,MODEL 3,-122.11832,47.6245
WA,King,BMW,X5,-122.37275,47.68968
WA,King,TESLA,MODEL Y,-122.20264,47.6785
WA,King,RIVIAN,R1S,-122.2377542,47.582905
WA,Thurston,KIA,SORENTO,-122.89692,47.043535
WA,Snohomish,CHEVROLET,BOLT EV,-122.179458,47.802589
WA,King,TESLA,MODEL Y,-122.0313266,47.6285782
WA,King,KIA,SPORTAGE,-122.286465,47.476
WA,King,TESLA,MODEL 3,-122.38679,47.56484
WA,Kitsap,VOLKSWAGEN,ID.4,-122.639265,47.5373
WA,Thurston,RIVIAN,R1T,-122.92145,47.045935
WA,King,VOLVO,XC90,-122.306935,47.62441
WA,Pierce,TESLA,MODEL Y,-122.5835454,47.3234488
WA,Snohomish,TESLA,MODEL 3,-122.1876761,47.820517
WA,King,TESLA,MODEL Y,-122.03309,47.58153
WA,San Juan,CHEVROLET,BOLT EUV,-122.907229,48.7016716
WA,King,TESLA,MODEL 3,-121.999595,47.547635
WA,King,TESLA,MODEL Y,-122.0313266,47.6285782
WA,Kitsap,TESLA,MODEL Y,-122.847462,47.63836
WA,King,AUDI,Q5 E,-122.3185,47.67949
WA,King,TESLA,MODEL 3,-122.2012521,47.3931814
WA,King,TESLA,MODEL Y,-122.1298876,47.4451257
WA,King,TESLA,MODEL Y,-122.0313266,47.6285782
WA,King,TESLA,MODEL Y,-122.201905,47.61385
WA,King,TESLA,MODEL Y,-122.1298876,47.4451257
WA,King,TESLA,MODEL Y,-122.201905,47.61385
WA,King,HYUNDAI,IONIQ 5,-122.1298876,47.4451257
WA,King,TESLA,MODEL Y,-122.15734,47.487175
WA,King,TESLA,MODEL Y,-122.12302,47.67668
WA,King,TESLA,MODEL Y,-122.296385,47.71558
WA,King,TESLA,MODEL Y,-122.180505,47.500055
WA,Grays Harbor,CHEVROLET,BOLT EUV,-123.410105,47.00679
WA,King,JEEP,GRAND CHEROKEE,-122.28339,47.549285
WA,King,TESLA,MODEL Y,-122.03309,47.58153
WA,King,JEEP,WRANGLER,-122.34301,47.659185
WA,King,FORD,MUSTANG MACH-E,-122.33589,47.61099
WA,King,TESLA,MODEL Y,-122.16937,47.571015
WA,King,JEEP,GRAND CHEROKEE,-122.29179,47.43473
WA,King,JEEP,WRANGLER,-122.29179,47.43473
WA,King,TESLA,MODEL 3,-122.20264,47.6785
WA,Chelan,TESLA,MODEL Y,-120.6619153,47.5970083
WA,King,TESLA,MODEL Y,-122.12302,47.67668
WA,King,TESLA,MODEL 3,-122.3223156,47.6402108
WA,King,BMW,X5,-122.20264,47.6785
WA,King,CHEVROLET,BOLT EV,-122.34848,47.632405
WA,Snohomish,TESLA,MODEL Y,-122.2551991,47.8650827
WA,King,HYUNDAI,IONIQ 5,-122.37275,47.68968
WA,King,TESLA,MODEL 3,-122.0313266,47.6285782
WA,King,JEEP,WRANGLER,-122.29179,47.43473
WA,King,TESLA,MODEL Y,-122.319115,47.66132
WA,King,VOLKSWAGEN,ID.4,-122.326965,47.55015
WA,Clark,TESLA,MODEL X,-122.675975,45.630465
WA,King,TESLA,MODEL Y,-122.3175,47.7578146
WA,King,TESLA,MODEL Y,-122.382425,47.77279
WA,King,TESLA,MODEL 3,-122.20264,47.6785
WA,Pierce,TESLA,MODEL Y,-122.38578,47.28971
WA,Thurston,TESLA,MODEL Y,-122.9131017,47.0135926
WA,King,VOLKSWAGEN,ID.4,-122.378895,47.66905
WA,Benton,TESLA,MODEL Y,-119.2952071,46.272495
WA,King,BMW,I4,-122.20578,47.762405
WA,King,TESLA,MODEL 3,-122.21024,47.4797047
WA,Clark,TESLA,MODEL Y,-122.7033368,45.7042923
WA,King,TESLA,MODEL Y,-122.2504747,47.7617128
WA,King,TESLA,MODEL 3,-122.2377542,47.582905
WA,Clark,TESLA,MODEL 3,-122.405565,45.59009
WA,King,HYUNDAI,IONIQ 5,-122.3185,47.67949
WA,King,TESLA,MODEL Y,-121.999595,47.547635
WA,King,HYUNDAI,IONIQ 5,-122.21024,47.4797047
WA,Snohomish,TESLA,MODEL Y,-122.240535,47.91139
WA,King,FORD,MUSTANG MACH-E,-122.234385,47.494545
WA,King,RIVIAN,R1S,-122.0370611,47.6887161
WA,King,RIVIAN,R1S,-122.03309,47.58153
WA,King,FORD,F-150,-122.34301,47.659185
WA,Spokane,TESLA,MODEL 3,-117.0923638,47.6643385
WA,Kitsap,KIA,EV6,-122.6468815,47.6344364
WA,King,RIVIAN,R1S,-122.111625,47.36078
WA,King,KIA,NIRO,-122.3185,47.67949
WA,King,TESLA,MODEL Y,-122.201905,47.61385
WA,King,TESLA,MODEL Y,-122.2377542,47.582905
WA,King,CHRYSLER,PACIFICA,-122.21024,47.4797047
WA,Spokane,TESLA,MODEL Y,-117.40725,47.718625
WA,Kitsap,TOYOTA,RAV4 PRIME,-122.64177,47.737525
WA,King,TESLA,MODEL Y,-122.2377542,47.582905
WA,Yakima,VOLKSWAGEN,ID.4,-120.26034,46.404935
WA,King,JEEP,WRANGLER,-122.29179,47.43473
WA,King,CHRYSLER,PACIFICA,-122.286465,47.476
WA,King,NISSAN,LEAF,-122.2012521,47.3931814
WA,King,NISSAN,LEAF,-122.11832,47.6245
WA,Clark,MITSUBISHI,OUTLANDER,-122.641835,45.638545
WA,King,TESLA,MODEL 3,-122.05191,47.357985
WA,King,HYUNDAI,IONIQ 5,-122.3185,47.67949
WA,King,MITSUBISHI,OUTLANDER,-121.999595,47.547635
WA,Snohomish,TESLA,MODEL Y,-122.240535,47.91139
WA,Kittitas,TESLA,MODEL Y,-121.1761632,47.24106
WA,King,CHEVROLET,BOLT EUV,-122.209285,47.71124
WA,King,KIA,EV6,-122.05191,47.357985
WA,Cowlitz,TESLA,MODEL S,-122.90724,46.14458
WA,King,TESLA,MODEL 3,-122.2012521,47.3931814
WA,King,CHRYSLER,PACIFICA,-122.21024,47.4797047
WA,King,TESLA,MODEL Y,-122.34848,47.632405
WA,King,TESLA,MODEL 3,-122.28339,47.549285
WA,King,MERCEDES-BENZ,EQE-CLASS SUV,-122.1820969,47.3198995
WA,King,MERCEDES-BENZ,EQB-CLASS,-122.37439,47.54468
WA,Snohomish,RIVIAN,R1T,-122.151665,47.75855
WA,King,CHRYSLER,PACIFICA,-122.21024,47.4797047
WA,King,MINI,HARDTOP,-122.03309,47.58153
WA,King,TESLA,MODEL Y,-122.03309,47.58153
WA,King,TESLA,MODEL Y,-122.37439,47.54468
WA,King,BMW,I4,-122.12302,47.67668
WA,King,KIA,NIRO,-122.319115,47.66132
WA,Clark,JEEP,WRANGLER,-122.4853873,45.6083347
WA,King,HYUNDAI,IONIQ 5,-122.0313266,47.6285782
WA,King,TESLA,MODEL 3,-122.394185,47.639195
WA,King,HYUNDAI,IONIQ 5,-122.0313266,47.6285782
WA,King,TESLA,MODEL Y,-122.3185,47.67949
WA,Snohomish,TESLA,MODEL Y,-122.3684051,48.2414921
WA,King,TESLA,MODEL Y,-122.3185,47.67949
WA,King,TESLA,MODEL 3,-122.341345,47.465925
WA,King,JEEP,WRANGLER,-121.8740496,47.5345546
WA,King,TESLA,MODEL 3,-122.15734,47.487175
WA,King,TESLA,MODEL 3,-122.0313266,47.6285782
WA,King,TESLA,MODEL Y,-122.326965,47.55015
WA,King,TESLA,MODEL Y,-122.394185,47.639195
WA,King,TESLA,MODEL 3,-122.111625,47.36078
WA,King,TESLA,MODEL 3,-122.15734,47.487175
WA,King,RIVIAN,R1T,-122.2504747,47.7617128
WA,Pierce,KIA,NIRO,-122.2953401,47.0763961
WA,Clark,TESLA,MODEL 3,-122.405565,45.59009
WA,Thurston,TESLA,MODEL Y,-122.7474291,47.0821119
WA,King,CHEVROLET,BOLT EUV,-122.12302,47.67668
WA,Pierce,AUDI,E-TRON,-122.38578,47.28971
WA,King,TESLA,MODEL Y,-122.0313266,47.6285782
WA,King,TESLA,MODEL 3,-122.34301,47.659185
WA,King,TESLA,MODEL Y,-122.2504747,47.7617128
WA,King,JEEP,WRANGLER,-122.2012521,47.3931814
WA,King,VOLKSWAGEN,ID.4,-122.38679,47.56484
WA,King,VOLKSWAGEN,ID.4,-122.16937,47.571015
WA,King,TESLA,MODEL Y,-122.03646,47.534065
WA,King,RIVIAN,R1T,-122.201905,47.61385
WA,King,TESLA,MODEL Y,-122.201905,47.61385
WA,King,HYUNDAI,KONA ELECTRIC,-122.296385,47.71558
WA,King,LINCOLN,CORSAIR,-122.03646,47.534065
WA,Clark,TESLA,MODEL 3,-122.3538285,45.5838634
WA,King,HYUNDAI,IONIQ 5,-122.38679,47.56484
WA,King,TESLA,MODEL Y,-122.20578,47.762405
WA,King,TESLA,MODEL Y,-122.12302,47.67668
WA,King,TESLA,MODEL Y,-122.180505,47.500055
WA,Pierce,TESLA,MODEL Y,-122.460375,47.26455
WA,King,MERCEDES-BENZ,EQE-CLASS SEDAN,-122.16937,47.571015
WA,Clark,JEEP,WRANGLER,-122.6483953,45.7010427
WA,Snohomish,TOYOTA,PRIUS,-122.2551991,47.8650827
WA,King,HYUNDAI,IONIQ 6,-122.2504747,47.7617128
WA,Benton,TESLA,MODEL Y,-119.28753,46.29747
WA,Snohomish,TESLA,MODEL 3,-122.2551991,47.8650827
WA,King,TESLA,MODEL Y,-122.1298876,47.4451257
WA,King,NISSAN,LEAF,-122.2377542,47.582905
WA,King,NISSAN,ARIYA,-122.15734,47.487175
WA,Thurston,TESLA,MODEL Y,-122.89692,47.043535
WA,King,CHEVROLET,BOLT EV,-122.3185,47.67949
WA,King,TESLA,MODEL Y,-121.7814012,47.4935316
WA,Pierce,TESLA,MODEL Y,-122.183805,47.18062
WA,King,FORD,MUSTANG MACH-E,-122.296385,47.71558
WA,King,KIA,NIRO,-122.388675,47.5415
WA,King,KIA,EV6,-122.03646,47.534065
WA,King,TESLA,MODEL Y,-122.03646,47.534065
WA,King,HYUNDAI,KONA ELECTRIC,-122.319115,47.66132
WA,King,HYUNDAI,KONA ELECTRIC,-122.20264,47.6785
WA,King,VOLVO,XC60,-122.3185,47.67949
WA,King,TESLA,MODEL Y,-122.2377542,47.582905
WA,King,TESLA,MODEL Y,-122.378895,47.66905
WA,King,TESLA,MODEL Y,-122.34848,47.632405
WA,King,CHRYSLER,PACIFICA,-122.21024,47.4797047
WA,Clark,BMW,I4,-122.5918493,45.6617058
WA,King,JEEP,WRANGLER,-122.29179,47.43473
WA,King,JEEP,WRANGLER,-122.29179,47.43473
WA,King,KIA,EV6,-122.0313266,47.6285782
WA,King,VOLVO,XC90,-122.378895,47.66905
WA,King,TESLA,MODEL Y,-122.34848,47.632405
WA,King,CHEVROLET,BOLT EV,-122.326965,47.55015
WA,Clark,CHEVROLET,BOLT EUV,-122.5146473,45.67862
WA,King,TESLA,MODEL X,-122.180505,47.500055
WA,King,TESLA,MODEL Y,-122.111625,47.36078
WA,King,MINI,HARDTOP,-122.34301,47.659185
WA,Lewis,TESLA,MODEL S,-122.846675,46.44142
WA,King,TESLA,MODEL 3,-122.16937,47.571015
WA,Snohomish,VOLKSWAGEN,ID.4,-122.213105,47.95479
WA,King,TESLA,MODEL Y,-122.151665,47.75855
WA,King,TESLA,MODEL Y,-122.16937,47.571015
WA,King,TESLA,MODEL Y,-122.34584,47.76726
WA,King,TESLA,MODEL Y,-122.0313266,47.6285782
WA,King,GENESIS,GV60,-121.999595,47.547635
WA,Clark,POLESTAR,PS2,-122.405565,45.59009
WA,King,TESLA,MODEL Y,-122.20578,47.762405
WA,King,MERCEDES-BENZ,EQB-CLASS,-122.2377542,47.582905
WA,King,BMW,IX,-122.03309,47.58153
WA,King,HYUNDAI,KONA ELECTRIC,-122.21024,47.4797047
WA,King,RIVIAN,R1T,-122.37275,47.68968
WA,Thurston,TESLA,MODEL Y,-122.8874781,47.0519573
WA,King,TESLA,MODEL Y,-122.2012521,47.3931814
WA,King,TESLA,MODEL 3,-122.201905,47.61385
WA,Pierce,RIVIAN,R1T,-122.589645,47.342345
WA,Kittitas,TESLA,MODEL Y,-120.54513,46.993465
WA,Pierce,TESLA,MODEL 3,-122.183805,47.18062
WA,King,TESLA,MODEL Y,-122.15734,47.487175
WA,King,HYUNDAI,IONIQ 6,-122.363215,47.3084
WA,Clark,BMW,I4,-122.74291,45.818445
WA,Clark,TESLA,MODEL 3,-122.5485715,45.7336587
WA,King,TESLA,MODEL Y,-121.999595,47.547635
WA,King,RIVIAN,R1S,-122.296385,47.71558
WA,King,TESLA,MODEL Y,-122.30839,47.610365
WA,King,HYUNDAI,KONA ELECTRIC,-122.20264,47.6785
WA,Skagit,TESLA,MODEL 3,-122.615305,48.501275
WA,King,HYUNDAI,IONIQ 5,-121.999595,47.547635
WA,Kitsap,FORD,MUSTANG MACH-E,-122.668076,47.665978
WA,Thurston,VOLKSWAGEN,ID.4,-122.89692,47.043535
WA,King,TESLA,MODEL 3,-122.20264,47.6785
WA,Island,TESLA,MODEL 3,-122.5310901,48.2192797
WA,King,TESLA,MODEL 3,-122.38679,47.56484
WA,Snohomish,TESLA,MODEL Y,-122.1876761,47.820517
